geonameid,asciiname,latitude,longitude,country_code,population,timezone
529073,Marks,51.71111,46.74861,RU,32929,Europe/Volgograd
529113,Markovo,57.0185,40.49465,RU,1253,Europe/Moscow
529195,Mari-Turek,56.78946,49.62349,RU,5900,Europe/Moscow
529237,Mar'ino,55.65,37.71667,RU,243000,Europe/Moscow
529334,Mar'ina Roshcha,55.8,37.61667,RU,66000,Europe/Moscow
529343,Mariinskiy Posad,56.11497,47.71805,RU,10199,Europe/Moscow
529367,Marfino,56.07237,37.55899,RU,4234,Europe/Moscow
529368,Marfino,55.70267,37.38322,RU,3687,Europe/Moscow
529376,Marfino,46.40852,48.71398,RU,3312,Europe/Astrakhan
529387,Marevo,57.31461,32.08045,RU,2571,Europe/Moscow
529505,Manturovo,58.32889,44.76406,RU,18817,Europe/Moscow
529507,Manturovo,51.4547,37.1282,RU,2755,Europe/Moscow
529608,Manaskent,42.7402,47.6914,RU,4577,Europe/Moscow
529610,Manas,42.72749,47.67846,RU,5216,Europe/Moscow
529638,Mamontovka,55.98083,37.81972,RU,8817,Europe/Moscow
529679,Mamedkala,42.16773,48.11988,RU,8965,Europe/Moscow
529709,Mamadysh,55.71525,51.40797,RU,14148,Europe/Moscow
530088,Yaroslavskiy,55.88333,37.71667,RU,91000,Europe/Moscow
530196,Malyye Derbety,47.95472,44.68083,RU,5822,Europe/Moscow
530326,Malyshevo,55.4945,38.35356,RU,1082,Europe/Moscow
530480,Maloye Verevo,59.61361,30.17278,RU,4088,Europe/Moscow
530849,Maloyaroslavets,55.01457,36.47185,RU,32669,Europe/Moscow
530966,Maloarkhangel'sk,52.40024,36.50332,RU,3962,Europe/Moscow
530972,Malmyzh,56.5205,50.6818,RU,8990,Europe/Kirov
530994,Malka,43.80389,43.32417,RU,7220,Europe/Moscow
531098,Malino,55.11195,38.17384,RU,4327,Europe/Moscow
531129,Malgobek,43.51118,44.58821,RU,43400,Europe/Moscow
531257,Malaya Vishera,58.84538,32.22218,RU,13834,Europe/Moscow
531383,Malaya Serdoba,52.4661,44.9512,RU,4922,Europe/Moscow
531426,Malaya Purga,56.55666,53.00434,RU,6803,Europe/Samara
531691,Malaya Dubna,55.87783,38.95423,RU,1968,Europe/Moscow
531820,Malakhovka,55.64776,38.02486,RU,18399,Europe/Moscow
531979,Maksatikha,57.79695,35.88254,RU,9441,Europe/Moscow
532092,Makhalino,53.08543,46.22108,RU,5210,Europe/Moscow
532096,Makhachkala,42.97638,47.50236,RU,497959,Europe/Moscow
532138,Makar'yev,57.88501,43.8049,RU,7600,Europe/Moscow
532288,Magnitogorsk,53.41861,59.04722,RU,413351,Asia/Yekaterinburg
532292,Magnitka,55.3475,59.69611,RU,5784,Asia/Yekaterinburg
532297,Maginsk,55.76338,56.96583,RU,1404,Asia/Yekaterinburg
532307,Magaramkent,41.61586,48.34797,RU,6708,Europe/Moscow
532314,Madzhalis,42.12167,47.83333,RU,6173,Europe/Moscow
532459,Lyudinovo,53.86639,34.44778,RU,41392,Europe/Moscow
532463,Lyubytino,58.81222,33.39222,RU,3225,Europe/Moscow
532477,Lyubuchany,55.25088,37.54988,RU,3537,Europe/Moscow
532485,Lyubovsho,52.9851,31.5422,RU,1379,Europe/Moscow
532518,Lyubokhna,53.50332,34.38847,RU,5188,Europe/Moscow
532535,Lyublino,55.67923,37.7525,RU,172000,Europe/Moscow
532600,Lyubim,58.3625,40.68433,RU,6057,Europe/Moscow
532615,Lyubertsy,55.67719,37.89322,RU,154650,Europe/Moscow
532637,Lyuban',59.35,31.21667,RU,4494,Europe/Moscow
532657,Lytkarino,55.58271,37.90516,RU,50619,Europe/Moscow
532664,Lysyye Gory,51.55063,44.84144,RU,7501,Europe/Volgograd
532675,Lys'va,58.10861,57.80528,RU,68660,Asia/Yekaterinburg
532706,Lysogorskaya,44.10639,43.27556,RU,10219,Europe/Moscow
532715,Lyskovo,56.03282,45.0422,RU,23570,Europe/Moscow
532825,Lyaskelya,61.76322,31.00616,RU,3571,Europe/Moscow
532860,Lyangasovo,58.51759,49.44718,RU,12626,Europe/Kirov
532887,Lyamino,58.2839,57.725,RU,5000,Asia/Yekaterinburg
532895,Lyambir',54.28172,45.12494,RU,8274,Europe/Moscow
533008,L'vovskiy,55.31872,37.52337,RU,11202,Europe/Moscow
533067,Luzhniki,55.71599,37.55376,RU,30000,Europe/Moscow
533143,Luza,60.63081,47.25118,RU,11935,Europe/Kirov
533240,Luppolovo,60.15402,30.28034,RU,1452,Europe/Moscow
533284,Lunino,53.59176,45.22709,RU,8214,Europe/Moscow
533400,Lukoyanov,55.02772,44.47865,RU,12913,Europe/Moscow
533418,Lukovetskiy,64.2956,41.9211,RU,2701,Europe/Moscow
533432,Luknovo,56.18045,42.03987,RU,2614,Europe/Moscow
533484,Lukino,56.44183,43.62932,RU,3619,Europe/Moscow
533541,Lukhovka,54.14844,45.25728,RU,8892,Europe/Moscow
533543,Lukhovitsy,54.97661,39.0444,RU,32387,Europe/Moscow
533555,Lukh,57.01242,42.25838,RU,3157,Europe/Moscow
533651,Lugovaya,56.05,37.48333,RU,3086,Europe/Moscow
533690,Luga,58.73722,29.84528,RU,40114,Europe/Moscow
533793,Lubyany,56.0378,51.40001,RU,1899,Europe/Moscow
533891,Lozhki,56.09387,37.10873,RU,2141,Europe/Moscow
533916,Loyga,61.07845,44.6075,RU,1618,Europe/Moscow
533933,Lovozero,68.00638,35.01589,RU,2963,Europe/Moscow
533964,Loukhi,66.07616,33.04745,RU,5764,Europe/Moscow
533975,Lotoshino,56.23489,35.64273,RU,5286,Europe/Moscow
534015,Losino-Petrovskiy,55.86959,38.20065,RU,22116,Europe/Moscow
534073,Losevo,50.67667,40.045,RU,4476,Europe/Moscow
534174,Lopatinskiy,55.34101,38.72366,RU,14219,Europe/Moscow
534206,Lopatino,52.61949,45.81184,RU,4318,Europe/Moscow
534245,Lopandino,52.4666,34.8163,RU,1938,Europe/Moscow
534313,Lomovka,53.91944,58.36722,RU,3178,Asia/Yekaterinburg
534341,Lomonosov,59.90612,29.77253,RU,42505,Europe/Moscow
534352,Lomintsevskiy,53.98548,37.66471,RU,4666,Europe/Moscow
534413,Lokot',52.565,34.5776,RU,11853,Europe/Moscow
534423,Loknya,56.82998,30.14665,RU,4762,Europe/Moscow
534538,Log,49.48437,43.86125,RU,3695,Europe/Volgograd
534560,Lodeynoye Pole,60.726,33.55306,RU,22164,Europe/Moscow
534595,Lobnya,56.00972,37.48194,RU,61772,Europe/Moscow
534639,Lobanovo,57.8595,56.3026,RU,3563,Asia/Yekaterinburg
534701,Livny,52.42534,37.60689,RU,52915,Europe/Moscow
534717,Livenka,50.4491,38.2959,RU,4154,Europe/Moscow
534838,Liski,50.98405,39.51545,RU,55939,Europe/Moscow
534841,Lisiy Nos,60.01686,30.02008,RU,4759,Europe/Moscow
535113,Lipin Bor,60.263,37.9785,RU,3771,Europe/Moscow
535121,Lipetsk,52.60311,39.57076,RU,515655,Europe/Moscow
535183,Linda,56.61571,44.09544,RU,5489,Europe/Moscow
535229,Liman,45.78457,47.22405,RU,8858,Europe/Astrakhan
535243,Likino-Dulevo,55.7083,38.9542,RU,31100,Europe/Moscow
535253,Likhoy,48.12662,40.20556,RU,3102,Europe/Moscow
535254,Likhovskoy,48.15188,40.17925,RU,13617,Europe/Moscow
535261,Likhoslavl',57.12747,35.46404,RU,12290,Europe/Moscow
535270,Likhobory,55.85,37.56667,RU,50000,Europe/Moscow
535330,Lianozovo,55.89783,37.5868,RU,86000,Europe/Moscow
535334,L'govskiy,51.63069,35.2775,RU,23500,Europe/Moscow
535366,Lezhnevo,56.77508,40.89174,RU,7977,Europe/Moscow
535417,Lev Tolstoy,53.21344,39.44604,RU,8955,Europe/Moscow
535438,Levokumskoye,44.82194,44.66056,RU,11377,Europe/Moscow
535440,Levokumka,44.23167,43.15,RU,5651,Europe/Moscow
535451,Levoberezhnaya,55.88333,37.48333,RU,50000,Europe/Moscow
535505,Levikha,57.58361,59.90028,RU,3452,Asia/Yekaterinburg
535531,Levashevo,57.64451,40.52401,RU,1204,Europe/Moscow
535542,Levashi,42.43036,47.32148,RU,7817,Europe/Moscow
535544,Levashovo,60.10369,30.20683,RU,3665,Europe/Moscow
535605,Letnyaya Stavka,45.43056,43.44722,RU,4969,Europe/Moscow
535625,Letnik,46.011,41.2657,RU,3141,Europe/Moscow
535639,Letka,59.60111,49.42321,RU,2984,Europe/Moscow
535670,Lesogorskiy,61.04549,28.92938,RU,2989,Europe/Moscow
535672,Lesogorsk,55.0979,43.93552,RU,1061,Europe/Moscow
535678,Lesnyye Polyany,59.00314,52.41802,RU,1731,Europe/Kirov
535679,Lesnyye Polyany,55.96667,37.86667,RU,3695,Europe/Moscow
535695,Lesnoy Gorodok,55.63893,37.20829,RU,5056,Europe/Moscow
535711,Lesnoye,58.28406,35.51584,RU,1887,Europe/Moscow
535729,Komendantsky aerodrom,60.00448,30.27523,RU,84052,Europe/Moscow
535734,Lesnoy,59.781,52.12838,RU,6915,Europe/Kirov
535741,Lesnoy,56.06667,37.91667,RU,8689,Europe/Moscow
535744,Lesnoy,54.2125,40.4713,RU,7335,Europe/Moscow
535806,Leskolovo,60.26341,30.45462,RU,4039,Europe/Moscow
535839,Leshukonskoye,64.8977,45.7655,RU,4813,Europe/Moscow
535885,Lermontovo,52.99277,43.66141,RU,1649,Europe/Moscow
535886,Lermontov,44.10667,42.97333,RU,23369,Europe/Moscow
535966,Leonovo,55.85,37.65,RU,30000,Europe/Moscow
536034,Leninskoye,60.22021,29.84711,RU,1560,Europe/Moscow
536035,Leninskoye,58.31637,47.08856,RU,5323,Europe/Kirov
536098,Leninskiye Gory,55.7,37.56667,RU,30000,Europe/Moscow
536111,Leninskiy,54.28768,37.45926,RU,9834,Europe/Moscow
536155,Leninsk,54.90306,59.8675,RU,1701,Asia/Yekaterinburg
536156,Leninsk,48.70233,45.19798,RU,15167,Europe/Volgograd
536162,Leninogorsk,54.60256,52.46087,RU,66263,Europe/Moscow
536164,Tsaritsyno,55.6254,37.65032,RU,123000,Europe/Moscow
536186,Leninkent,42.96895,47.35202,RU,13912,Europe/Moscow
536200,Leningradskaya,46.3214,39.3877,RU,38712,Europe/Moscow
536206,Yubileyny,55.93333,37.83333,RU,32508,Europe/Moscow
536209,Leninaul,43.09138,46.57434,RU,7503,Europe/Moscow
536219,Lenina,46.06667,39.78333,RU,5259,Europe/Moscow
536398,Lefortovo,55.76667,37.7,RU,91000,Europe/Moscow
536420,Ledmozero,64.25444,32.02789,RU,2526,Europe/Moscow
536440,Lechinkay,43.56472,43.43278,RU,4334,Europe/Moscow
536466,Lebyazh'ye,59.96124,29.41487,RU,5696,Europe/Moscow
536518,Lebedyan',53.01942,39.16639,RU,22970,Europe/Moscow
536625,Lazarevskoye,43.90886,39.33137,RU,30000,Europe/Moscow
536818,Latnaya,51.6586,38.9011,RU,7232,Europe/Moscow
536857,Lashma,54.9321,41.14379,RU,1736,Europe/Moscow
537094,Lal'sk,60.74146,47.58617,RU,4400,Europe/Kirov
537107,Lakinsk,56.01931,39.94848,RU,16706,Europe/Moscow
537127,Lakhtinskiy,59.99521,30.14717,RU,10000,Europe/Moscow
537147,Lakhdenpokh'ya,61.51981,30.19917,RU,8448,Europe/Moscow
537158,Laishevo,55.40464,49.55037,RU,7744,Europe/Moscow
537229,Ladushkin,54.57025,20.17099,RU,3928,Europe/Kaliningrad
537235,Ladozhskaya,45.30902,39.93803,RU,14904,Europe/Moscow
537238,Ladovskaya Balka,45.62965,41.40231,RU,5117,Europe/Moscow
537281,Labinsk,44.63417,40.73556,RU,61945,Europe/Moscow
537326,Kyzyl-Oktyabr'skiy,43.8257,41.78605,RU,3603,Europe/Moscow
537344,Islamey,43.67556,43.455,RU,10899,Europe/Moscow
537345,Dugulubgey,43.6625,43.53694,RU,20965,Europe/Moscow
537346,Kyzburun Pervyy,43.65167,43.395,RU,5833,Europe/Moscow
537508,Kyakhulay,42.96839,47.48301,RU,5731,Europe/Moscow
537541,Kvarkeno,52.08333,59.725,RU,4161,Asia/Yekaterinburg
537598,Kuzovatovo,53.54681,47.68659,RU,8607,Europe/Moscow
537737,Kuznetsk,53.11675,46.60037,RU,90480,Europe/Moscow
537740,Kuznechnoye,61.1153,29.87535,RU,4714,Europe/Moscow
537760,Kuznechikha,57.21607,42.33477,RU,3227,Europe/Moscow
537795,Kuz'minskiye Otverzhki,52.69574,39.47036,RU,1464,Europe/Moscow
537832,Kuz'minki,55.7,37.8,RU,143000,Europe/Moscow
537888,Kuzino,59.77665,38.3104,RU,1423,Europe/Moscow
537893,Kuzino,57.0224,59.4412,RU,3213,Asia/Yekaterinburg
537915,Kuzhorskaya,44.67512,40.31032,RU,3556,Europe/Moscow
537935,Kuzhenkino,57.76111,33.95083,RU,3424,Europe/Moscow
537939,Kuzhener,56.81111,48.91278,RU,5797,Europe/Moscow
538046,Kuyeda,56.4311,55.58861,RU,9565,Asia/Yekaterinburg
538049,Kuybyshevskiy Zaton,55.1593,49.1701,RU,2919,Europe/Moscow
538061,Kuybyshevo,47.81228,38.90731,RU,5790,Europe/Moscow
538104,Kuvshinovo,57.02953,34.17252,RU,10960,Europe/Moscow
538138,Kuvandyk,51.4781,57.3552,RU,28706,Asia/Yekaterinburg
538321,Kuskovo,55.73423,37.82616,RU,30000,Europe/Moscow
538340,Kushva,58.29056,59.75917,RU,34058,Asia/Yekaterinburg
538368,Kushnarenkovo,55.105,55.35083,RU,10650,Asia/Yekaterinburg
538408,Kushelevka,59.99333,30.36389,RU,2000,Europe/Moscow
538416,Kushchevskaya,46.5599,39.6321,RU,29915,Europe/Moscow
538442,Kusa,55.33833,59.44056,RU,19818,Asia/Yekaterinburg
538472,Kur'yanovo,55.65,37.7,RU,30000,Europe/Moscow
538505,Kurush,41.28413,47.83454,RU,7807,Europe/Moscow
538508,Kurumoch,53.48963,50.03748,RU,6443,Europe/Samara
538558,Kurskaya,44.05,44.45,RU,12036,Europe/Moscow
538560,Kursk,51.73733,36.18735,RU,409431,Europe/Moscow
538582,Kursavka,44.4564,42.5093,RU,11043,Europe/Moscow
538601,Kurovskoye,55.58183,38.91994,RU,19173,Europe/Moscow
538685,Kurmanayevka,52.5093,52.0675,RU,4552,Asia/Yekaterinburg
538696,Kurlovo,55.43252,40.48539,RU,7263,Europe/Moscow
538711,Nizhniy Kurkuzhin,43.74833,43.34972,RU,3674,Europe/Moscow
538733,Kurkino,53.42567,38.65824,RU,5944,Europe/Moscow
538739,Kurkent,41.71199,48.11531,RU,3224,Europe/Moscow
538836,Kurganinsk,44.88,40.59861,RU,47681,Europe/Moscow
538879,Kurdzhinovo,43.98838,40.95519,RU,4234,Europe/Moscow
538908,Kurchatov,51.6601,35.6521,RU,46600,Europe/Moscow
538913,Kurchaloy,43.20184,46.0881,RU,20903,Europe/Moscow
538937,Kurba,57.56097,39.4981,RU,1493,Europe/Moscow
538994,Kurakh,41.58491,47.78306,RU,3364,Europe/Moscow
539061,Kupchino,59.85278,30.35667,RU,54198,Europe/Moscow
539069,Kupavna,55.74576,38.13136,RU,11000,Europe/Moscow
539147,Kungur,57.4368,56.9593,RU,66389,Asia/Yekaterinburg
539218,Kumysh,43.88334,41.89323,RU,4306,Europe/Moscow
539221,Kumylzhenskaya,49.8809,42.5898,RU,8061,Europe/Volgograd
539233,Kumukh,42.17036,47.11606,RU,2658,Europe/Moscow
539283,Kumertau,52.76667,55.78333,RU,65321,Asia/Yekaterinburg
539284,Kumeny,58.10887,49.91614,RU,5090,Europe/Kirov
539369,Kultayevo,57.8948,55.9378,RU,4235,Asia/Yekaterinburg
539385,Kuloy,61.03049,42.49252,RU,6557,Europe/Moscow
539389,Kulotino,58.45,33.38333,RU,3352,Europe/Moscow
539511,Kuli,42.01845,47.24342,RU,3893,Europe/Moscow
539537,Kuleshovka,47.07802,39.55794,RU,14668,Europe/Moscow
539555,Kulebaki,55.41333,42.5325,RU,37622,Europe/Moscow
539578,Kulary,43.23972,45.50417,RU,4673,Europe/Moscow
539640,Kukushtan,57.6464,56.4952,RU,4870,Asia/Yekaterinburg
539684,Kukoboy,58.70089,39.91427,RU,1053,Europe/Moscow
539689,Kukmor,56.1855,50.8944,RU,16795,Europe/Moscow
539794,Kugesi,56.02895,47.29255,RU,11547,Europe/Moscow
539817,Kudymkar,59.01306,54.65556,RU,31596,Asia/Yekaterinburg
539885,Kudinovo,54.99939,36.25331,RU,3381,Europe/Moscow
539897,Kudeyevskiy,54.87583,56.75667,RU,2872,Asia/Yekaterinburg
539907,Kudepsta,43.49547,39.89294,RU,17000,Europe/Moscow
539946,Kuchugury,45.40702,36.95586,RU,2471,Europe/Moscow
540030,Kubinka,55.57957,36.70392,RU,25942,Europe/Moscow
540042,Kuba-Taba,43.77611,43.44278,RU,3179,Europe/Moscow
540055,Kubanskiy,45.92917,40.58056,RU,3200,Europe/Moscow
540078,Kubachi,42.08598,47.60338,RU,2977,Europe/Moscow
540103,Kstovo,56.14733,44.19787,RU,67242,Europe/Moscow
540121,Kshenskiy,51.84083,37.71361,RU,6504,Europe/Moscow
540251,Krymsk,44.92934,37.99117,RU,57555,Europe/Moscow
540259,Krym,47.30025,39.51637,RU,4475,Europe/Moscow
540267,Krylovskaya,46.31944,39.97111,RU,14605,Europe/Moscow
540268,Krylovskaya,46.1097,39.3035,RU,6831,Europe/Moscow
540690,Kruglolesskoye,44.65889,42.81417,RU,3249,Europe/Moscow
540740,Krotovka,53.2858,51.1686,RU,5398,Europe/Samara
540761,Kropotkin,45.4375,40.57556,RU,79599,Europe/Moscow
540769,Kropachevo,55.0112,57.9896,RU,5252,Asia/Yekaterinburg
540771,Kronshtadt,59.99541,29.76668,RU,43005,Europe/Moscow
540776,Kromy,52.68762,35.76665,RU,7098,Europe/Moscow
540797,Krivyanskaya,47.39625,40.1662,RU,10203,Europe/Moscow
541116,Kresttsy,58.2452,32.51647,RU,9737,Europe/Moscow
541235,Kremenki,54.88626,37.11955,RU,11994,Europe/Moscow
541256,Krechevitsy,58.61703,31.40101,RU,3287,Europe/Moscow
541286,Kratovo,55.59728,38.17743,RU,6799,Europe/Moscow
541288,Krasyukovskaya,47.55222,40.10885,RU,4316,Europe/Moscow
541337,Krasnyy Yar,53.49988,50.39312,RU,7664,Europe/Samara
541341,Krasnyy Yar,51.62917,46.42167,RU,3095,Europe/Volgograd
541344,Krasnyy Yar,50.69652,44.72792,RU,7727,Europe/Volgograd
541349,Krasnyy Yar,46.53314,48.34559,RU,10876,Europe/Astrakhan
541401,Krasnyy Tkach,55.4721,39.08017,RU,3166,Europe/Moscow
541404,Krasnyy Sulin,47.89221,40.07037,RU,44133,Europe/Moscow
541406,Biryulevo Zapadnoye,55.58766,37.64282,RU,89000,Europe/Moscow
541446,Krasnyy Profintern,57.74459,40.43501,RU,1468,Europe/Moscow
541549,Krasnyy Oktyabr',56.11667,38.88333,RU,9999,Europe/Moscow
541550,Krasnyy Oktyabr',56.10347,41.38395,RU,1189,Europe/Moscow
541573,Krasnyy Oktyabr',51.54018,45.70382,RU,3303,Europe/Volgograd
541629,Krasnyy Luch,57.06676,30.09032,RU,1452,Europe/Moscow
541647,Krasnyy Kut,50.95,46.96667,RU,14956,Europe/Volgograd
541661,Krasnyy Kurgan,43.94222,42.61083,RU,3243,Europe/Moscow
541679,Krasnyy Klyuch,55.38625,56.65287,RU,2348,Asia/Yekaterinburg
541704,Krasnyy Kholm,58.0607,37.12032,RU,6120,Europe/Moscow
541722,Krasnyy Gulyay,54.02821,48.33327,RU,3080,Europe/Moscow
541747,Krasnyye Tkachi,57.49259,39.75629,RU,4054,Europe/Moscow
541791,Krasnyye Chetai,55.68871,46.13865,RU,2954,Europe/Moscow
541795,Krasnyye Barrikady,46.2045,47.8535,RU,6275,Europe/Astrakhan
541796,Krasnyye Baki,57.131,45.15992,RU,7810,Europe/Moscow
541826,Krasnyy Bor,59.68194,30.66806,RU,4852,Europe/Moscow
541844,Krasnyy Bogatyr',56.01453,41.12958,RU,1019,Europe/Moscow
541947,Krasnoznamensk,54.94222,22.48972,RU,3724,Europe/Kaliningrad
541950,Krasnozavodsk,56.45,38.21667,RU,11694,Europe/Moscow
542000,Krasnoye Selo,59.73833,30.08944,RU,44323,Europe/Moscow
542024,Krasnoye-na-Volge,57.51483,41.239,RU,7953,Europe/Moscow
542109,Krasnoye,52.86449,38.79353,RU,4021,Europe/Moscow
542121,Krasnoye,50.9297,38.6817,RU,2352,Europe/Moscow
542125,Krasnoye,46.7373,39.5645,RU,3504,Europe/Moscow
542133,Krasnoyarskiy,51.965,59.89667,RU,3218,Asia/Yekaterinburg
542143,Krasnoyarskaya,47.6501,42.0443,RU,5198,Europe/Moscow
542182,Krasnovka,48.81769,40.09226,RU,3966,Europe/Moscow
542184,Krasnovishersk,60.40783,57.08199,RU,18185,Asia/Yekaterinburg
542199,Krasnoufimsk,56.60585,57.76686,RU,43121,Asia/Yekaterinburg
542212,Krasnoslobodsk,54.4253,43.78963,RU,10748,Europe/Moscow
542213,Krasnoslobodsk,48.70708,44.57702,RU,14334,Europe/Volgograd
542287,Golovinskiy,55.85381,37.49604,RU,10000,Europe/Moscow
542298,Krasnomayskiy,57.61941,34.40987,RU,5611,Europe/Moscow
542312,Krasnokumskoye,44.17806,43.50194,RU,13630,Europe/Moscow
542322,Krasnokholm,51.59787,54.1567,RU,6041,Asia/Yekaterinburg
542327,Krasnokamsk,58.0796,55.7552,RU,52689,Asia/Yekaterinburg
542333,Krasnogvardeyskoye,50.6492,38.4036,RU,8183,Europe/Moscow
542334,Krasnogvardeyskoye,45.84604,41.51885,RU,16169,Europe/Moscow
542335,Krasnogvardeyskoye,45.1278,39.57246,RU,9071,Europe/Moscow
542345,Krasnogvardeyets,52.6804,52.3635,RU,3836,Asia/Yekaterinburg
542356,Krasnogorskoye,57.7047,52.4999,RU,4508,Europe/Samara
542366,Krasnogorskiy,56.1525,48.32583,RU,7065,Europe/Moscow
542374,Krasnogorsk,55.82036,37.33017,RU,92932,Europe/Moscow
542378,Krasnogorodskoye,56.83568,28.28224,RU,4563,Europe/Moscow
542400,Krasnofarfornyy,59.1364,31.85023,RU,1613,Europe/Moscow
542420,Krasnodar,45.04484,38.97603,RU,649851,Europe/Moscow
542423,Krasnoborsk,61.55978,45.93396,RU,4838,Europe/Moscow
542429,Krasnoarmeyskoye,55.76813,47.17244,RU,4296,Europe/Moscow
542452,Krasnoarmeyskiy,47.0114,42.2072,RU,3716,Europe/Moscow
542461,Krasnoarmeyskaya,45.36614,38.21171,RU,29009,Europe/Moscow
542463,Krasnoarmeysk,56.1,38.13333,RU,25688,Europe/Moscow
542464,Krasnoarmeysk,51.02389,45.69694,RU,25841,Europe/Volgograd
542561,Krasnaya Zarya,52.7825,37.68056,RU,1802,Europe/Moscow
542571,Krasnaya Yaruga,50.80083,35.65833,RU,7924,Europe/Moscow
542634,Presnenskiy,55.75,37.55,RU,122000,Europe/Moscow
542637,Krasnaya Poyma,55.00138,39.07997,RU,3113,Europe/Moscow
542640,Krasnaya Polyana,56.24204,51.14425,RU,7828,Europe/Kirov
542673,Krasnaya Polyana,46.11293,41.50157,RU,3728,Europe/Moscow
542680,Krasnaya Polyana,45.0548,41.1031,RU,3090,Europe/Moscow
542681,Krasnaya Polyana,43.67952,40.20403,RU,4020,Europe/Moscow
542765,Krasnaya Gorka,55.38666,46.10925,RU,1088,Europe/Moscow
542769,Krasnaya Gorka,55.19617,56.66727,RU,4079,Asia/Yekaterinburg
542776,Krasnaya Gorbatka,55.8703,41.7641,RU,9225,Europe/Moscow
542788,Krasnaya Gora,52.9995,31.6023,RU,6468,Europe/Moscow
542841,Kraskovo,55.64972,37.98778,RU,11832,Europe/Moscow
542908,Krasavino,60.96225,46.48321,RU,7912,Europe/Moscow
542942,Krapivna,53.94235,37.15744,RU,1367,Europe/Moscow
542965,Krasnokholmskiy,55.98729,55.04659,RU,8117,Asia/Yekaterinburg
543018,Koz'modem'yansk,56.3419,46.56353,RU,22700,Europe/Moscow
543106,Kozlovo,56.50977,36.27326,RU,4248,Europe/Moscow
543133,Kozlovka,55.84284,48.2492,RU,11700,Europe/Moscow
543171,Kozlovka,50.86222,40.45556,RU,3343,Europe/Moscow
543246,Kozhva,65.10727,57.0459,RU,3374,Europe/Moscow
543254,Kozhukhovo,55.7,37.66667,RU,50000,Europe/Moscow
543344,Kozeyevo,55.86667,37.61667,RU,50000,Europe/Moscow
543348,Kozel'sk,54.03746,35.77159,RU,19500,Europe/Moscow
543396,Koygorodok,60.44498,50.9968,RU,2924,Europe/Moscow
543436,Kovylkino,54.03876,43.91385,RU,21400,Europe/Moscow
543460,Kovrov,56.35722,41.31917,RU,154224,Europe/Moscow
543494,Kovernino,57.12818,43.8135,RU,6759,Europe/Moscow
543508,Kovdor,67.56616,30.47576,RU,19518,Europe/Moscow
543605,Kotovsk,52.58666,41.5021,RU,33077,Europe/Moscow
543633,Kotovo,50.32113,44.80119,RU,26981,Europe/Volgograd
543671,Kotlyarevskaya,43.57344,44.06134,RU,3887,Europe/Moscow
543704,Kotlas,61.25745,46.64963,RU,59180,Europe/Moscow
543728,Kotel'nikovo,47.63009,43.14068,RU,19622,Europe/Volgograd
543731,Kotel'niki,55.63546,37.8445,RU,18300,Europe/Moscow
543737,Kotel'nich,58.3089,48.348,RU,27600,Europe/Kirov
543864,Kostrovo,55.89429,36.69491,RU,2600,Europe/Moscow
543878,Kostroma,57.76647,40.92686,RU,277656,Europe/Moscow
543899,Kostomuksha,64.571,30.57667,RU,30135,Europe/Moscow
543939,Kostino,58.90966,53.26907,RU,3466,Europe/Kirov
543948,Kostino,56.03333,37.91667,RU,3000,Europe/Moscow
544007,Kostek,43.34387,46.85411,RU,4137,Europe/Moscow
544068,Kosmynino,57.58183,40.76434,RU,1670,Europe/Moscow
544084,Koslan,63.45641,48.89891,RU,2547,Europe/Moscow
544119,Kosino,58.41272,51.27819,RU,2330,Europe/Kirov
544203,Koshki,54.20914,50.46767,RU,8086,Europe/Samara
544263,Koshekhabl',44.89722,40.51194,RU,7313,Europe/Moscow
544293,Kosaya Gora,54.11896,37.54459,RU,17836,Europe/Moscow
544318,Kosa,59.9449,54.9895,RU,2199,Asia/Yekaterinburg
544327,Korzhovka-Golubovka,52.76742,32.35362,RU,2224,Europe/Moscow
544332,Korzhevskiy,45.19414,37.71949,RU,3927,Europe/Moscow
544370,Koryazhma,61.31433,47.16914,RU,42627,Europe/Moscow
544397,Kortkeros,61.81056,51.58056,RU,4429,Europe/Moscow
544440,Korsakovo,53.26767,37.35689,RU,1465,Europe/Moscow
544576,Korotoyak,50.98665,39.17677,RU,1904,Europe/Moscow
544746,Korobitsyno,60.51523,29.72437,RU,1200,Europe/Moscow
544830,Kormezhka,51.9005,48.0163,RU,1500,Europe/Volgograd
544896,Korenovsk,45.46899,39.45136,RU,41665,Europe/Moscow
544904,Korenevo,55.67194,38.00778,RU,7319,Europe/Moscow
544906,Korenevo,51.4119,34.908,RU,6236,Europe/Moscow
545001,Korablino,53.91639,40.01333,RU,14469,Europe/Moscow
545078,Koptevo,55.81667,37.51667,RU,9700,Europe/Moscow
545129,Kopor'ye,59.71067,29.03488,RU,1500,Europe/Moscow
545168,Kopanskaya,46.27785,38.47955,RU,4008,Europe/Moscow
545223,Konyshevka,51.8418,35.2941,RU,4038,Europe/Moscow
545267,Konstantinovskoye,45.29917,42.63667,RU,5816,Europe/Moscow
545272,Konstantinovskiy,57.83005,39.58989,RU,5718,Europe/Moscow
545275,Konstantinovskaya,44.83528,40.72694,RU,4149,Europe/Moscow
545276,Konstantinovskaya,44.04556,43.15833,RU,7137,Europe/Moscow
545277,Konstantinovsk,47.58278,41.09222,RU,18876,Europe/Moscow
