geonameid,asciiname,latitude,longitude,country_code,population,timezone
359783,Asyut,27.18096,31.18368,EG,420585,Africa/Cairo
359792,Aswan,24.09082,32.89942,EG,241261,Africa/Cairo
359796,Suez,29.97371,32.52627,EG,488125,Africa/Cairo
359900,As Saff,29.56472,31.28111,EG,38213,Africa/Cairo
359953,Ash Shuhada',30.59618,30.89875,EG,48060,Africa/Cairo
360048,Ashmun,30.29857,30.97635,EG,82507,Africa/Cairo
360464,Al Wasitah,29.33778,31.20556,EG,37453,Africa/Cairo
360502,Luxor,25.69893,32.6421,EG,422407,Africa/Cairo
360526,Al Qusiyah,27.4402,30.81841,EG,68394,Africa/Cairo
360531,Al Qusayr,26.10426,34.27793,EG,24653,Africa/Cairo
360542,Al Qurayn,30.61618,31.73514,EG,61730,Africa/Cairo
360612,Al Qanayat,30.6188,31.46099,EG,42912,Africa/Cairo
360615,Al Qanatir al Khayriyah,30.19327,31.13703,EG,56302,Africa/Cairo
360630,Cairo,30.06263,31.24967,EG,7734614,Africa/Cairo
360686,Al Minya,28.10988,30.7503,EG,227150,Africa/Cairo
360716,Al Matariyah,31.18287,32.03108,EG,99357,Africa/Cairo
360754,Al Manzilah,31.15815,31.937,EG,67486,Africa/Cairo
360761,Al Mansurah,31.03637,31.38069,EG,420195,Africa/Cairo
360773,Al Manshah,26.47686,31.8035,EG,61134,Africa/Cairo
360829,Al Mahallah al Kubra,30.97063,31.1669,EG,431052,Africa/Cairo
360923,Al Kharijah,25.45141,30.54635,EG,67700,Africa/Cairo
360928,Al Khankah,30.21035,31.36812,EG,62434,Africa/Cairo
360995,Al Jizah,30.00808,31.21093,EG,2443203,Africa/Cairo
361029,Al Jamaliyah,31.18086,31.86518,EG,68381,Africa/Cairo
361055,Ismailia,30.60427,32.27225,EG,284813,Africa/Cairo
361058,Alexandria,31.21564,29.95527,EG,3811516,Africa/Cairo
361103,Al Ibrahimiyah,30.71877,31.56299,EG,34638,Africa/Cairo
361179,Al Hawamidiyah,29.9,31.25,EG,106841,Africa/Cairo
361213,Al Hamul,31.31146,31.14766,EG,45798,Africa/Cairo
361291,Hurghada,27.25738,33.81291,EG,95622,Africa/Cairo
361320,Al Fayyum,29.30995,30.8418,EG,306393,Africa/Cairo
361329,Al Fashn,28.82431,30.89948,EG,63793,Africa/Cairo
361394,Al Bawiti,28.34919,28.86591,EG,20000,Africa/Cairo
361435,Al Balyana,26.23568,32.00347,EG,48801,Africa/Cairo
361457,Al Bajur,30.43026,31.03681,EG,36633,Africa/Cairo
361478,Al Badari,26.99257,31.41554,EG,44132,Africa/Cairo
361495,Al `Ayyat,29.61972,31.2575,EG,34796,Africa/Cairo
361546,Arish,31.13159,33.79844,EG,128855,Africa/Cairo
361612,Al `Alamayn,30.83007,28.95502,EG,7400,Africa/Cairo
361661,Akhmim,26.56217,31.74503,EG,99446,Africa/Cairo
361702,Aja,30.94162,31.29039,EG,34692,Africa/Cairo
361827,Ad Dilinjat,30.82791,30.53633,EG,40386,Africa/Cairo
362004,Abu Tij,27.04411,31.31897,EG,71257,Africa/Cairo
362041,Abu Sunbul,22.3457,31.61624,EG,5000,Africa/Cairo
362277,Abu Qurqas,27.9312,30.83841,EG,61182,Africa/Cairo
362485,Abu Kabir,30.72508,31.67148,EG,100684,Africa/Cairo
362882,Abu al Matamir,30.91018,30.17438,EG,41302,Africa/Cairo
362973,Abnub,27.2696,31.15105,EG,68749,Africa/Cairo
363417,Dongola,19.18163,30.47689,SD,13473,Africa/Khartoum
363533,Zalingei,12.90918,23.47058,SD,28687,Africa/Khartoum
363619,Yei,4.09444,30.67639,SS,40382,Africa/Juba
363656,Yambio,4.57083,28.39417,SS,40382,Africa/Juba
363885,Wau,7.70286,27.9953,SS,127384,Africa/Juba
364027,Wagar,16.1525,36.2032,SD,11950,Africa/Khartoum
364071,Wad Rawah,15.16028,33.13972,SD,10348,Africa/Khartoum
364103,Wad Medani,14.40118,33.51989,SD,332714,Africa/Khartoum
364216,Wad az Zaki,14.4619,32.2065,SD,9271,Africa/Khartoum
364367,Aweil,8.76194,27.39194,SS,38745,Africa/Juba
364706,Umm Ruwaba,12.9061,31.2158,SD,55742,Africa/Khartoum
364933,Umm Kaddadah,13.60169,26.68759,SD,10979,Africa/Khartoum
364949,Um Jar Al Gharbiyya,13.8013,32.4078,SD,9038,Africa/Khartoum
365137,Omdurman,15.64453,32.47773,SD,1200000,Africa/Khartoum
365742,Torit,4.41177,32.57046,SS,20048,Africa/Juba
365763,Tonj,7.27389,28.6775,SS,17338,Africa/Juba
366323,Tokar,18.4254,37.729,SD,22250,Africa/Khartoum
366426,Tandalti,13.01667,31.86667,SD,27275,Africa/Khartoum
366444,Tambura,5.6,27.46667,SS,9483,Africa/Juba
366487,Talodi,10.63246,30.3797,SD,13188,Africa/Khartoum
366847,Singa,13.1483,33.93117,SD,44626,Africa/Khartoum
367308,Shendi,16.6915,33.4341,SD,53568,Africa/Khartoum
367544,Sawakin,19.1059,37.3321,SD,28570,Africa/Khartoum
367644,Sinnar,13.56907,33.56718,SD,130122,Africa/Khartoum
367927,Rumbek,6.80619,29.67742,SS,32083,Africa/Juba
368246,Raja,8.4675,25.67833,SS,3700,Africa/Juba
368277,Rabak,13.18087,32.73999,SD,135281,Africa/Khartoum
370457,Maridi,4.91667,29.46944,SS,14224,Africa/Juba
370481,Marawi,18.48333,31.81667,SD,10234,Africa/Khartoum
370510,Marabba,12.35,32.18333,SD,12108,Africa/Khartoum
370737,Malakal,9.53342,31.66049,SS,160765,Africa/Juba
370838,Maiurno,13.41667,33.66667,SD,28727,Africa/Khartoum
371466,Leer,8.30306,30.14056,SS,10486,Africa/Juba
371745,Kutum,14.2,24.66667,SD,9849,Africa/Khartoum
371760,Kosti,13.1629,32.66347,SD,345068,Africa/Khartoum
371827,Kurmuk,10.55,34.28333,SD,10375,Africa/Khartoum
371870,Kuraymah,18.55,31.85,SD,19593,Africa/Khartoum
372386,Kinana,14.0361,33.1712,SD,26233,Africa/Khartoum
372753,Kassala,15.45099,36.39998,SD,401477,Africa/Khartoum
372801,Karmah an Nuzul,19.63333,30.41667,SD,3928,Africa/Khartoum
372884,Kapoeta,4.77222,33.59139,SS,7042,Africa/Juba
373141,Kadugli,11.01111,29.71833,SD,87666,Africa/Khartoum
373303,Juba,4.85165,31.58247,SS,300000,Africa/Juba
374739,Gogrial,8.53324,28.10037,SS,38572,Africa/Juba
375046,Gebeit,21.06667,36.31667,SD,11095,Africa/Khartoum
375192,Jalqani,12.4486,34.2186,SD,9472,Africa/Khartoum
375495,Pajok,3.86512,32.48212,SS,49000,Africa/Juba
376332,Doka,13.51667,35.76667,SD,19821,Africa/Khartoum
376450,Dilling,12.05,29.65,SD,37113,Africa/Khartoum
377039,Port Sudan,19.61745,37.21644,SD,489725,Africa/Khartoum
377241,Bor,6.20889,31.55861,SS,26782,Africa/Juba
377472,Bentiu,9.23333,29.83333,SS,7653,Africa/Juba
377690,Berber,18.02158,33.98299,SD,22395,Africa/Khartoum
377724,Barah,13.7,30.36667,SD,16969,Africa/Khartoum
378231,Atbara,17.70217,33.98638,SD,107930,Africa/Khartoum
378271,As Suki,13.31667,33.88333,SD,33524,Africa/Khartoum
378459,Ar Ruseris,11.8659,34.3869,SD,28862,Africa/Khartoum
378493,Ar Rahad,12.71667,30.65,SD,26273,Africa/Khartoum
378502,Aroma,15.81667,36.13333,SD,12708,Africa/Khartoum
378543,Argo,19.51667,30.41667,SD,7716,Africa/Khartoum
378699,An Nuhud,12.7,28.43333,SD,108008,Africa/Khartoum
379003,El Obeid,13.18421,30.21669,SD,393311,Africa/Khartoum
379014,Al Qitena,14.8648,32.3668,SD,18321,Africa/Khartoum
379062,Al Qadarif,14.03493,35.38344,SD,363945,Africa/Khartoum
379080,Al Masallamiyya,14.5748,33.3373,SD,9373,Africa/Khartoum
379102,Al Mijlad,11.03333,27.73333,SD,19997,Africa/Khartoum
379127,El Matama,16.7095,33.3565,SD,11366,Africa/Khartoum
379149,Al Manaqil,14.2459,32.9891,SD,128297,Africa/Khartoum
379198,Al Lagowa,11.4,29.13333,SD,11024,Africa/Khartoum
379252,Khartoum,15.55177,32.53241,SD,1974647,Africa/Khartoum
379261,Al Kiremit al `Arakiyyin,14.3476,32.9437,SD,9775,Africa/Khartoum
379272,Al Kawa,13.7463,32.4996,SD,10167,Africa/Khartoum
379303,Geneina,13.45262,22.44725,SD,162981,Africa/Khartoum
379406,Al Hilaliyya,14.9398,33.234,SD,17345,Africa/Khartoum
379416,Al Hawatah,13.41667,34.63333,SD,24513,Africa/Khartoum
379427,Al Hasaheisa,14.75264,33.29836,SD,28735,Africa/Khartoum
379535,Al Fulah,11.73292,28.35786,SD,11238,Africa/Khartoum
379555,El Fasher,13.62793,25.34936,SD,252609,Africa/Khartoum
379630,El Bauga,18.26197,33.90812,SD,19141,Africa/Khartoum
380129,Ad Douiem,14.0012,32.3116,SD,87068,Africa/Khartoum
380148,El Daein,11.46186,26.12583,SD,264734,Africa/Khartoum
380151,Ad Dindar,13.2,34.16667,SD,15144,Africa/Khartoum
380173,Ed Damer,17.59898,33.97205,SD,103941,Africa/Khartoum
380174,Ad-Damazin,11.7891,34.3592,SD,186051,Africa/Khartoum
380186,Ad Dabbah,18.05,30.95,SD,11626,Africa/Khartoum
380348,Abu Zabad,12.35,29.25,SD,15304,Africa/Khartoum
380757,Abu Jibeha,11.4562,31.2285,SD,21790,Africa/Khartoum
383388,Siaya,0.06116,34.28823,KE,15354,Africa/Nairobi
400462,Alaili Dadda`,12.42167,42.89556,DJ,1456,Africa/Djibouti
400769,Laascaanood,8.47738,47.35971,SO,60100,Africa/Mogadishu
404235,Goubetto,11.42389,43.00028,DJ,2003,Africa/Djibouti
408698,Galafi,11.71583,41.83611,DJ,1849,Africa/Djibouti
419435,Az Zarqa,31.20864,31.63528,EG,40010,Africa/Cairo
422232,Makamba,-4.1348,29.804,BI,19642,Africa/Bujumbura
423328,Bururi,-3.94877,29.62438,BI,19740,Africa/Bujumbura
423549,Rumonge,-3.9736,29.4386,BI,6074,Africa/Bujumbura
423794,Mwaro,-3.51128,29.70334,BI,4924,Africa/Bujumbura
425378,Bujumbura,-3.3822,29.3644,BI,331700,Africa/Bujumbura
425551,Muramvya,-3.2682,29.6079,BI,18041,Africa/Bujumbura
426272,Gitega,-3.4264,29.9308,BI,23167,Africa/Bujumbura
426700,Ruyigi,-3.47639,30.24861,BI,38458,Africa/Bujumbura
427701,Cankuzo,-3.2186,30.5528,BI,6585,Africa/Bujumbura
428219,Karuzi,-3.10139,30.16278,BI,10705,Africa/Bujumbura
428515,Bubanza,-3.0804,29.391,BI,12728,Africa/Bujumbura
430021,Cibitoke,-2.8869,29.1248,BI,14220,Africa/Bujumbura
430569,Ngozi,-2.9075,29.8306,BI,21506,Africa/Bujumbura
430952,Kayanza,-2.9221,29.6293,BI,19443,Africa/Bujumbura
431748,Muyinga,-2.8451,30.3414,BI,71076,Africa/Bujumbura
432456,Kirundo,-2.5845,30.0959,BI,6083,Africa/Bujumbura
433635,Rutana,-3.9279,29.992,BI,20893,Africa/Bujumbura
448227,Pader,3.05,33.21667,UG,11600,Africa/Kampala
448232,Margherita,0.41861,29.89111,UG,5109,Africa/Kampala
876123,Lumeje,-11.55,20.78333,AO,4972,Africa/Luanda
876177,Luau,-10.70727,22.22466,AO,18465,Africa/Luanda
876233,Leua,-11.65,20.45,AO,5168,Africa/Luanda
876485,Cazaji,-11.06715,20.70148,AO,4764,Africa/Luanda
877178,Katima Mulilo,-17.5,24.26667,NA,25027,Africa/Windhoek
877349,Bagani,-18.11065,21.61645,NA,2000,Africa/Windhoek
877384,Tingi,-11.3,35.03333,TZ,16315,Africa/Dar_es_Salaam
877391,Tandahimba,-10.75,39.63333,TZ,17041,Africa/Dar_es_Salaam
877401,Songea,-10.68333,35.65,TZ,126449,Africa/Dar_es_Salaam
877433,Ruangwa,-10.06667,38.93333,TZ,11095,Africa/Dar_es_Salaam
877471,Nyangao,-10.33333,39.28333,TZ,16343,Africa/Dar_es_Salaam
877532,Newala Kisimani,-10.95,39.28333,TZ,38099,Africa/Dar_es_Salaam
877581,Nanyamba,-10.68333,39.83333,TZ,19555,Africa/Dar_es_Salaam
877588,Nanhyanga,-10.8,39.55,TZ,13519,Africa/Dar_es_Salaam
877597,Nangomba,-10.9,38.5,TZ,23028,Africa/Dar_es_Salaam
877605,Nanganga,-10.38333,39.15,TZ,17468,Africa/Dar_es_Salaam
877631,Namikupa,-10.83333,39.6,TZ,11733,Africa/Dar_es_Salaam
877670,Namalenga,-10.95,39.1,TZ,11204,Africa/Dar_es_Salaam
877702,Nachingwea,-10.3725,38.76251,TZ,18058,Africa/Dar_es_Salaam
877747,Mtwara,-10.26667,40.18333,TZ,96602,Africa/Dar_es_Salaam
877784,Mtama,-10.3,39.36667,TZ,11928,Africa/Dar_es_Salaam
877925,Mingoyo,-10.10526,39.61859,TZ,10480,Africa/Dar_es_Salaam
877998,Mbinga,-10.93333,35.01667,TZ,25192,Africa/Dar_es_Salaam
878006,Mbekenyera,-10,38.98333,TZ,11794,Africa/Dar_es_Salaam
878023,Mbamba Bay,-11.28333,34.76667,TZ,8997,Africa/Dar_es_Salaam
878041,Matiri,-10.75,34.9,TZ,18830,Africa/Dar_es_Salaam
878054,Masuguru,-11.36667,38.41667,TZ,7946,Africa/Dar_es_Salaam
878058,Masasi,-10.71667,38.8,TZ,36032,Africa/Dar_es_Salaam
878073,Maposeni,-10.58333,35.4,TZ,19472,Africa/Dar_es_Salaam
878087,Manda,-10.46667,34.58333,TZ,8393,Africa/Dar_es_Salaam
878121,Mahuta,-10.86667,39.45,TZ,13548,Africa/Dar_es_Salaam
878141,Madimba,-10.4,40.33333,TZ,12507,Africa/Dar_es_Salaam
878184,Lulindi,-10.81667,39.13333,TZ,7807,Africa/Dar_es_Salaam
878195,Lukuledi,-10.56667,38.8,TZ,29699,Africa/Dar_es_Salaam
878223,Luchingu,-10.9,39.33333,TZ,25145,Africa/Dar_es_Salaam
878242,Liuli,-11.08333,34.63333,TZ,13119,Africa/Dar_es_Salaam
878281,Lindi,-9.99709,39.71649,TZ,41912,Africa/Dar_es_Salaam
878362,Kitangari,-10.65,39.33333,TZ,10956,Africa/Dar_es_Salaam
878367,Kitama,-10.71667,39.73333,TZ,16232,Africa/Dar_es_Salaam
878400,Kigonsera,-10.8,35.05,TZ,22155,Africa/Dar_es_Salaam
878455,Chiungutwa,-10.88333,38.98333,TZ,12764,Africa/Dar_es_Salaam
878549,Zvishavane,-20.32674,30.06648,ZW,35896,Africa/Harare
879431,Victoria Falls,-17.93285,25.83066,ZW,35761,Africa/Harare
881164,Shurugwi,-19.67016,30.00589,ZW,17075,Africa/Harare
881331,Shangani,-19.78333,29.36667,ZW,3835,Africa/Harare
881345,Shamva,-17.31159,31.57561,ZW,10317,Africa/Harare
882100,Rusape,-18.52785,32.12843,ZW,29292,Africa/Harare
882599,Redcliff,-19.03333,29.78333,ZW,33197,Africa/Harare
882722,Raffingora,-17.03333,30.43333,ZW,1957,Africa/Harare
882859,Plumtree,-20.48333,27.81667,ZW,2148,Africa/Harare
882955,Penhalonga,-18.89112,32.69781,ZW,7681,Africa/Harare
883183,Odzi,-18.96167,32.40557,ZW,3438,Africa/Harare
883258,Nyazura,-18.70587,32.16796,ZW,2110,Africa/Harare
883481,Nyanga,-18.21667,32.75,ZW,4852,Africa/Harare
884141,Norton,-17.88333,30.7,ZW,52054,Africa/Harare
884798,Mvurwi,-17.03333,30.85,ZW,7970,Africa/Harare
884814,Mvuma,-19.27924,30.52828,ZW,4331,Africa/Harare
884927,Mutoko,-17.39699,32.22677,ZW,9532,Africa/Harare
884979,Mutare,-18.9707,32.67086,ZW,184205,Africa/Harare
885159,Murehwa,-17.64322,31.784,ZW,8559,Africa/Harare
885800,Mount Darwin,-16.77251,31.58381,ZW,6349,Africa/Harare
886146,Mhangura,-16.89387,30.16828,ZW,6503,Africa/Harare
886384,Mazowe,-17.50404,30.97388,ZW,9966,Africa/Harare
886763,Masvingo,-20.06373,30.82766,ZW,76290,Africa/Harare
886864,Mashava,-20.03665,30.48225,ZW,12994,Africa/Harare
886990,Marondera,-18.18527,31.55193,ZW,57082,Africa/Harare
888089,Macheke,-18.13901,31.84933,ZW,3642,Africa/Harare
888225,Lupane,-18.93149,27.80696,ZW,1200,Africa/Harare
888667,Lalapanzi,-19.33225,30.17768,ZW,1390,Africa/Harare
888710,Kwekwe,-18.92809,29.81486,ZW,99149,Africa/Harare
889191,Karoi,-16.80993,29.69247,ZW,25030,Africa/Harare
889215,Kariba,-16.51667,28.8,ZW,25531,Africa/Harare
889390,Kamativi Mine,-18.31563,27.05729,ZW,1575,Africa/Harare
889453,Kadoma,-18.33328,29.91534,ZW,79174,Africa/Harare
889723,Inyati,-19.67563,28.84687,ZW,8402,Africa/Harare
889795,Insiza,-19.78333,29.2,ZW,2645,Africa/Harare
889942,Hwange,-18.36446,26.49877,ZW,33210,Africa/Harare
890242,Headlands,-18.27733,32.0515,ZW,1728,Africa/Harare
890299,Harare,-17.82772,31.05337,ZW,1542813,Africa/Harare
890422,Gweru,-19.45,29.81667,ZW,146073,Africa/Harare
890516,Gwanda,-20.93333,29,ZW,14450,Africa/Harare
890983,Gokwe,-18.20476,28.9349,ZW,18942,Africa/Harare
891099,Glendale,-17.35514,31.06718,ZW,9768,Africa/Harare
891515,Filabusi,-20.53333,29.28502,ZW,1756,Africa/Harare
891699,Esigodini,-20.28979,28.92261,ZW,2228,Africa/Harare
892156,Dorowa Mining Lease,-19.06667,31.75,ZW,1676,Africa/Harare
892440,Dete,-18.61667,26.86667,ZW,2993,Africa/Harare
892876,Concession,-17.38333,30.95,ZW,4983,Africa/Harare
893172,Chivhu,-19.02112,30.89218,ZW,10369,Africa/Harare
893397,Chirundu,-16.03333,28.85,ZW,1911,Africa/Harare
893485,Chiredzi,-21.05,31.66667,ZW,28205,Africa/Harare
893549,Chipinge,-20.18833,32.62365,ZW,18860,Africa/Harare
893697,Chinhoyi,-17.36667,30.2,ZW,61739,Africa/Harare
893813,Chimanimani,-19.8,32.86667,ZW,2752,Africa/Harare
894239,Chegutu,-18.13021,30.14074,ZW,47294,Africa/Harare
894413,Chakari,-18.06294,29.89246,ZW,6472,Africa/Harare
894460,Centenary,-16.72289,31.11462,ZW,3388,Africa/Harare
894701,Bulawayo,-20.15,28.58333,ZW,699385,Africa/Harare
895057,Binga,-17.62027,27.34139,ZW,4327,Africa/Harare
895061,Bindura,-17.30192,31.33056,ZW,37423,Africa/Harare
895269,Beitbridge,-22.21667,30,ZW,26459,Africa/Harare
895308,Beatrice,-18.25283,30.8473,ZW,1647,Africa/Harare
895417,Banket,-17.38333,30.4,ZW,9641,Africa/Harare
895953,Zambezi,-13.54323,23.10467,ZM,7074,Africa/Lusaka
897045,Solwezi,-12.1688,26.38938,ZM,4846,Africa/Lusaka
897456,Sinazongwe,-17.2614,27.46179,ZM,11528,Africa/Lusaka
898188,Siavonga,-16.53818,28.70876,ZM,18638,Africa/Lusaka
898905,Sesheke,-17.47593,24.29684,ZM,20149,Africa/Lusaka
898912,Serenje,-13.23251,30.23522,ZM,8779,Africa/Lusaka
898947,Senanga,-16.11667,23.26667,ZM,10005,Africa/Lusaka
899274,Samfya,-11.36491,29.55652,ZM,20470,Africa/Lusaka
899825,Petauke,-14.24264,31.3253,ZM,19296,Africa/Lusaka
900056,Nyimba,-14.55656,30.8149,ZM,1336,Africa/Lusaka
901344,Ndola,-12.95867,28.63659,ZM,394518,Africa/Lusaka
901766,Namwala,-15.75042,26.43839,ZM,4450,Africa/Lusaka
902344,Nakambala,-15.83244,27.77994,ZM,10425,Africa/Lusaka
902620,Mwinilunga,-11.73584,24.42926,ZM,13798,Africa/Lusaka
902721,Mwense,-10.38447,28.698,ZM,4378,Africa/Lusaka
904241,Mungwi,-10.1732,31.36942,ZM,6821,Africa/Lusaka
904422,Mumbwa,-14.98293,27.0619,ZM,19086,Africa/Lusaka
905382,Mufumbwe,-13.68333,24.8,ZM,6155,Africa/Lusaka
905395,Mufulira,-12.54982,28.24071,ZM,120500,Africa/Lusaka
905789,Mpongwe,-13.50914,28.15504,ZM,8997,Africa/Lusaka
905846,Mpika,-11.83431,31.45287,ZM,28445,Africa/Lusaka
906044,Monze,-16.28333,27.48333,ZM,30257,Africa/Lusaka
906054,Mongu,-15.24835,23.12741,ZM,52534,Africa/Lusaka
906221,Mkushi,-13.62015,29.3939,ZM,12306,Africa/Lusaka
907111,Mazabuka,-15.85601,27.748,ZM,64006,Africa/Lusaka
907770,Mansa,-11.19976,28.89431,ZM,42277,Africa/Lusaka
908718,Maamba,-17.36667,27.15,ZM,12251,Africa/Lusaka
908913,Luwingu,-10.2621,29.92712,ZM,6161,Africa/Lusaka
909137,Lusaka,-15.40669,28.28713,ZM,1267440,Africa/Lusaka
909299,Lundazi,-12.29292,33.1782,ZM,11635,Africa/Lusaka
909488,Lukulu,-14.37067,23.24196,ZM,3349,Africa/Lusaka
909863,Luanshya,-13.13667,28.41661,ZM,113365,Africa/Lusaka
909887,Luangwa,-15.61667,30.41667,ZM,3065,Africa/Lusaka
910111,Livingstone,-17.84194,25.85425,ZM,109203,Africa/Lusaka
910361,Limulunga,-15.09691,23.13757,ZM,7461,Africa/Lusaka
911148,Kitwe,-12.80243,28.21323,ZM,400914,Africa/Lusaka
912226,Kataba,-11.88333,29.78333,ZM,14000,Africa/Lusaka
912628,Kasempa,-13.45836,25.8338,ZM,5622,Africa/Lusaka
912764,Kasama,-10.21289,31.18084,ZM,91056,Africa/Lusaka
913029,Kapiri Mposhi,-13.97147,28.66985,ZM,37942,Africa/Lusaka
913323,Kaoma,-14.78333,24.8,ZM,14212,Africa/Lusaka
913613,Kansanshi,-12.09514,26.42727,ZM,40705,Africa/Lusaka
914959,Kalulushi,-12.84151,28.09479,ZM,66575,Africa/Lusaka
915285,Kalengwa,-13.46586,25.00271,ZM,7574,Africa/Lusaka
915471,Kalabo,-14.97005,22.68138,ZM,7731,Africa/Lusaka
915883,Kafue,-15.76911,28.18136,ZM,47554,Africa/Lusaka
916095,Kabwe,-14.4469,28.44644,ZM,188979,Africa/Lusaka
916246,Kabompo,-13.59268,24.20081,ZM,6592,Africa/Lusaka
916668,Isoka,-10.16062,32.63353,ZM,13122,Africa/Lusaka
917011,Gwembe,-16.49755,27.60691,ZM,2052,Africa/Lusaka
917688,Chongwe,-15.32916,28.68204,ZM,6057,Africa/Lusaka
917748,Choma,-16.80648,26.95305,ZM,46746,Africa/Lusaka
918702,Chipata,-13.63333,32.65,ZM,85963,Africa/Lusaka
918905,Chinsali,-10.54142,32.08162,ZM,14015,Africa/Lusaka
919009,Chingola,-12.52897,27.88382,ZM,148564,Africa/Lusaka
919544,Chililabombwe,-12.36475,27.82286,ZM,57328,Africa/Lusaka
920233,Chibombo,-14.65685,28.07057,ZM,4477,Africa/Lusaka
920820,Chambishi,-12.63247,28.05367,ZM,11073,Africa/Lusaka
920901,Chama,-11.21303,33.1521,ZM,4061,Africa/Lusaka
921028,Chadiza,-14.06779,32.43917,ZM,3690,Africa/Lusaka
922704,Lubumbashi,-11.66089,27.47938,CD,1373770,Africa/Lubumbashi
922741,Likasi,-10.98303,26.7384,CD,422414,Africa/Lubumbashi
922773,Kolwezi,-10.71484,25.46674,CD,418000,Africa/Lubumbashi
922806,Kipushi,-11.76097,27.25135,CD,62332,Africa/Lubumbashi
923058,Kambove,-10.87352,26.59746,CD,36702,Africa/Lubumbashi
923295,Zomba,-15.38596,35.3188,MW,80932,Africa/Blantyre
923652,Thyolo,-16.06775,35.14046,MW,5775,Africa/Blantyre
924055,Salima,-13.7804,34.4587,MW,30052,Africa/Blantyre
924102,Rumphi,-11.01863,33.85746,MW,20727,Africa/Blantyre
924206,Phalombe,-15.80635,35.65067,MW,2663,Africa/Blantyre
924491,Ntchisi,-13.52775,33.9149,MW,7918,Africa/Blantyre
924492,Ntcheu,-14.82027,34.63586,MW,10445,Africa/Blantyre
924572,Nsanje,-16.91995,35.26199,MW,21774,Africa/Blantyre
924705,Nkhotakota,-12.92744,34.29614,MW,24865,Africa/Blantyre
924732,Nkhata Bay,-11.60659,34.29073,MW,11721,Africa/Blantyre
925475,Mzuzu,-11.46556,34.02071,MW,175345,Africa/Blantyre
925498,Mzimba,-11.9,33.6,MW,19308,Africa/Blantyre
925596,Mwanza,-15.60262,34.52479,MW,11379,Africa/Blantyre
925789,Mulanje,-16.03163,35.5,MW,16483,Africa/Blantyre
926087,Mponela,-13.53194,33.74008,MW,11222,Africa/Blantyre
926308,Monkey Bay,-14.08239,34.91652,MW,11619,Africa/Blantyre
926747,Mchinji,-13.79841,32.88019,MW,18305,Africa/Blantyre
927246,Mangochi,-14.47815,35.26448,MW,40236,Africa/Blantyre
927643,Machinga,-15.16849,35.30002,MW,1418,Africa/Blantyre
927792,Luchenza,-16.00693,35.30947,MW,11939,Africa/Blantyre
927834,Liwonde,-15.06665,35.22543,MW,22469,Africa/Blantyre
927856,Livingstonia,-10.60602,34.10628,MW,5552,Africa/Blantyre
927967,Lilongwe,-13.96692,33.78725,MW,646750,Africa/Blantyre
928534,Kasungu,-13.03333,33.48333,MW,42555,Africa/Blantyre
929977,Dowa,-13.65399,33.93754,MW,5565,Africa/Blantyre
930025,Dedza,-14.3779,34.33322,MW,15608,Africa/Blantyre
930580,Chiradzulu,-15.67461,35.14071,MW,1580,Africa/Blantyre
930629,Chipoka,-13.99329,34.51566,MW,4346,Africa/Blantyre
931070,Chikwawa,-16.03352,34.80091,MW,6987,Africa/Blantyre
931755,Blantyre,-15.78499,35.00854,MW,584877,Africa/Blantyre
931865,Balaka,-14.97928,34.95575,MW,18902,Africa/Blantyre
932035,Teyateyaneng,-29.14719,27.74895,LS,5115,Africa/Maseru
932183,Quthing,-30.40001,27.70027,LS,24130,Africa/Maseru
932218,Qacha's Nek,-30.11537,28.68936,LS,25573,Africa/Maseru
932320,Nako,-29.61667,27.76667,LS,13146,Africa/Maseru
932416,Mokhotlong,-29.28939,29.06751,LS,8809,Africa/Maseru
932438,Mohale's Hoek,-30.15137,27.47691,LS,28310,Africa/Maseru
932505,Maseru,-29.31667,27.48333,LS,118355,Africa/Maseru
932521,Maputsoe,-28.8866,27.89915,LS,32117,Africa/Maseru
932614,Mafeteng,-29.82299,27.23744,LS,57059,Africa/Maseru
932698,Leribe,-28.87185,28.04501,LS,47675,Africa/Maseru
932886,Butha-Buthe,-28.76659,28.24937,LS,16330,Africa/Maseru
932960,Werda,-25.26667,23.28333,BW,2149,Africa/Gaborone
932987,Tshabong,-26.05,22.45,BW,6591,Africa/Gaborone
932993,Tsau,-20.15,22.45,BW,1409,Africa/Gaborone
933000,Tonota,-21.44236,27.46153,BW,17759,Africa/Gaborone
933002,Tobane,-21.95,27.9,BW,1925,Africa/Gaborone
933018,Thamaga,-24.67014,25.53975,BW,20756,Africa/Gaborone
933030,Tamasane,-22.4184,27.40127,BW,1070,Africa/Gaborone
933040,Sua,-20.05,26.2,BW,3141,Africa/Gaborone
933077,Shakawe,-18.36536,21.84219,BW,5651,Africa/Gaborone
933088,Serowe,-22.38754,26.71077,BW,47419,Africa/Gaborone
933099,Selebi-Phikwe,-21.97895,27.84296,BW,53727,Africa/Gaborone
933102,Sekoma,-24.4,23.88333,BW,1083,Africa/Gaborone
933109,Sehithwa,-20.46667,22.71667,BW,1614,Africa/Gaborone
933112,Sefophe,-22.18333,27.96667,BW,4114,Africa/Gaborone
933117,Sebina,-20.86667,27.25,BW,3030,Africa/Gaborone
933137,Ratholo,-22.72454,27.57199,BW,2377,Africa/Gaborone
933141,Ramotswa,-24.87158,25.86989,BW,21450,Africa/Gaborone
